0.000000,1.000000
0.050000,0.904837
0.100000,0.818731
0.150000,0.740818
0.200000,0.670320
0.250000,0.606531
0.300000,0.548812
0.350000,0.496585
0.400000,0.449329
0.450000,0.406570
0.500000,0.367879
0.550000,0.332871
0.600000,0.301194
0.650000,0.272532
0.700000,0.246597
0.750000,0.223130
0.800000,0.201897
0.850000,0.182684
0.900000,0.165299
0.950000,0.149569
1.000000,0.135335
1.050000,0.122456
1.100000,0.110803
1.150000,0.100259
1.200000,0.090718
1.250000,0.082085
1.300000,0.074274
1.350000,0.067206
1.400000,0.060810
1.450000,0.055023
1.500000,0.049787
1.550000,0.045049
1.600000,0.040762
1.650000,0.036883
1.700000,0.033373
1.750000,0.030197
1.800000,0.027324
1.850000,0.024724
1.900000,0.022371
1.950000,0.020242
2.000000,0.018316
2.050000,0.016573
2.100000,0.014996
2.150000,0.013569
2.200000,0.012277
2.250000,0.011109
2.300000,0.010052
2.350000,0.009095
2.400000,0.008230
2.450000,0.007447
2.500000,0.006738
2.550000,0.006097
2.600000,0.005517
2.650000,0.004992
2.700000,0.004517
2.750000,0.004087
2.800000,0.003698
2.850000,0.003346
2.900000,0.003028
2.950000,0.002739
3.000000,0.002479
3.050000,0.002243
3.100000,0.002029
3.150000,0.001836
3.200000,0.001662
3.250000,0.001503
3.300000,0.001360
3.350000,0.001231
3.400000,0.001114
3.450000,0.001008
3.500000,0.000912
3.550000,0.000825
3.600000,0.000747
3.650000,0.000676
3.700000,0.000611
3.750000,0.000553
3.800000,0.000500
3.850000,0.000453
3.900000,0.000410
3.950000,0.000371
4.000000,0.000335
4.050000,0.000304
4.100000,0.000275
4.150000,0.000249
4.200000,0.000225
4.250000,0.000203
4.300000,0.000184
4.350000,0.000167
4.400000,0.000151
4.450000,0.000136
4.500000,0.000123
4.550000,0.000112
4.600000,0.000101
4.650000,0.000091
4.700000,0.000083
4.750000,0.000075
4.800000,0.000068
4.850000,0.000061
4.900000,0.000055
4.950000,0.000050
5.000000,0.000045
