0.000000,1.000000
0.050000,0.904837
0.100000,0.819112
0.150000,0.741487
0.200000,0.671219
0.250000,0.607611
0.300000,0.550030
0.350000,0.497906
0.400000,0.450722
0.450000,0.408009
0.500000,0.369344
0.550000,0.334343
0.600000,0.302658
0.650000,0.273977
0.700000,0.248013
0.750000,0.224510
0.800000,0.203234
0.850000,0.183975
0.900000,0.166540
0.950000,0.150758
1.000000,0.136471
1.050000,0.123538
1.100000,0.111831
1.150000,0.101233
1.200000,0.091640
1.250000,0.082956
1.300000,0.075094
1.350000,0.067978
1.400000,0.061536
1.450000,0.055704
1.500000,0.050426
1.550000,0.045647
1.600000,0.041321
1.650000,0.037405
1.700000,0.033861
1.750000,0.030652
1.800000,0.027747
1.850000,0.025118
1.900000,0.022737
1.950000,0.020583
2.000000,0.018632
2.050000,0.016866
2.100000,0.015268
2.150000,0.013821
2.200000,0.012511
2.250000,0.011326
2.300000,0.010252
2.350000,0.009281
2.400000,0.008401
2.450000,0.007605
2.500000,0.006884
2.550000,0.006232
2.600000,0.005641
2.650000,0.005107
2.700000,0.004623
2.750000,0.004185
2.800000,0.003788
2.850000,0.003429
2.900000,0.003104
2.950000,0.002810
3.000000,0.002544
3.050000,0.002303
3.100000,0.002085
3.150000,0.001887
3.200000,0.001708
3.250000,0.001546
3.300000,0.001400
3.350000,0.001267
3.400000,0.001147
3.450000,0.001038
3.500000,0.000940
3.550000,0.000851
3.600000,0.000770
3.650000,0.000697
3.700000,0.000631
3.750000,0.000571
3.800000,0.000517
3.850000,0.000468
3.900000,0.000424
3.950000,0.000384
4.000000,0.000347
4.050000,0.000314
4.100000,0.000285
4.150000,0.000258
4.200000,0.000233
4.250000,0.000211
4.300000,0.000191
4.350000,0.000173
4.400000,0.000157
4.450000,0.000142
4.500000,0.000128
4.550000,0.000116
4.600000,0.000105
4.650000,0.000095
4.700000,0.000086
4.750000,0.000078
4.800000,0.000071
4.850000,0.000064
4.900000,0.000058
4.950000,0.000052
5.000000,0.000047
