0.000000,0.000000
0.000000,0.049474
0.000000,0.098948
0.000000,0.148422
0.000001,0.197895
0.000004,0.247368
0.000012,0.296839
0.000029,0.346304
0.000063,0.395758
0.000122,0.445190
0.000219,0.494585
0.000369,0.543918
0.000587,0.593156
0.000888,0.642253
0.001285,0.691147
0.001788,0.739762
0.002394,0.788005
0.003090,0.835761
0.003845,0.882902
0.004607,0.929279
0.005294,0.974733
0.005796,1.019092
0.005970,1.062183
0.005636,1.103832
0.004579,1.143873
0.002553,1.182156
-0.000715,1.218552
-0.005523,1.252954
-0.012180,1.285285
-0.021001,1.315492
-0.032299,1.343548
-0.046375,1.369447
-0.063513,1.393194
-0.083972,1.414802
-0.107986,1.434278
-0.135755,1.451617
-0.167451,1.466793
-0.203215,1.479751
-0.243154,1.490398
-0.287344,1.498599
-0.335830,1.504172
-0.388622,1.506884
-0.445694,1.506448
-0.506976,1.502526
-0.572353,1.494723
-0.641654,1.482599
-0.714644,1.465663
-0.791014,1.443391
-0.870366,1.415227
-0.952208,1.380602
-1.035938,1.338948
-1.120835,1.289724
-1.206058,1.232435
-1.290638,1.166666
-1.373489,1.092113
-1.453419,1.008616
-1.529149,0.916195
-1.599349,0.815075
-1.662679,0.705713
-1.717837,0.588814
-1.763615,0.465326
-1.798959,0.336432
-1.823021,0.203515
-1.835204,0.068118
-1.835204,-0.068118
-1.823021,-0.203515
-1.798959,-0.336432
-1.763615,-0.465326
-1.717837,-0.588814
-1.662679,-0.705713
-1.599349,-0.815075
-1.529149,-0.916195
-1.453419,-1.008616
-1.373489,-1.092113
-1.290638,-1.166666
-1.206058,-1.232435
-1.120835,-1.289724
-1.035938,-1.338948
-0.952208,-1.380602
-0.870366,-1.415227
-0.791014,-1.443391
-0.714644,-1.465663
-0.641654,-1.482599
-0.572353,-1.494723
-0.506976,-1.502526
-0.445694,-1.506448
-0.388622,-1.506884
-0.335830,-1.504172
-0.287344,-1.498599
-0.243154,-1.490398
-0.203215,-1.479751
-0.167451,-1.466793
-0.135755,-1.451617
-0.107986,-1.434278
-0.083972,-1.414802
-0.063513,-1.393194
-0.046375,-1.369447
-0.032299,-1.343548
-0.021001,-1.315492
-0.012180,-1.285285
-0.005523,-1.252954
-0.000715,-1.218552
0.002553,-1.182156
0.004579,-1.143873
0.005636,-1.103832
0.005970,-1.062183
0.005796,-1.019092
0.005294,-0.974733
0.004607,-0.929279
0.003845,-0.882902
0.003090,-0.835761
0.002394,-0.788005
0.001788,-0.739762
0.001285,-0.691147
0.000888,-0.642253
0.000587,-0.593156
0.000369,-0.543918
0.000219,-0.494585
0.000122,-0.445190
0.000063,-0.395758
0.000029,-0.346304
0.000012,-0.296839
0.000004,-0.247368
0.000001,-0.197895
0.000000,-0.148422
0.000000,-0.098948
0.000000,-0.049474
0.000000,-0.000000
