0.000000,0.000000
0.000000,0.049474
0.000001,0.098951
0.000006,0.148446
0.000032,0.197996
0.000121,0.247667
0.000356,0.297557
0.000886,0.347793
0.001947,0.398519
0.003888,0.449877
0.007199,0.501975
0.012534,0.554832
0.020719,0.608310
0.032742,0.662014
0.049695,0.715168
0.072641,0.766491
0.102380,0.814099
0.139120,0.855530
0.182095,0.887962
0.229287,0.908702
0.277458,0.915866
0.322615,0.909031
0.360847,0.889511
0.389196,0.860090
0.406194,0.824307
0.411879,0.785644
0.407415,0.746929
0.394568,0.710094
0.375252,0.676214
0.351235,0.645694
0.324001,0.618494
0.294720,0.594313
0.264272,0.572725
0.233305,0.553271
0.202281,0.535507
0.171524,0.519029
0.141264,0.503484
0.111656,0.488572
0.082811,0.474041
0.054806,0.459684
0.027694,0.445332
0.001515,0.430849
-0.023700,0.416127
-0.047928,0.401082
-0.071148,0.385650
-0.093341,0.369783
-0.114491,0.353449
-0.134582,0.336627
-0.153595,0.319305
-0.171517,0.301482
-0.188330,0.283163
-0.204020,0.264360
-0.218571,0.245092
-0.231968,0.225380
-0.244197,0.205251
-0.255244,0.184736
-0.265098,0.163866
-0.273747,0.142679
-0.281180,0.121212
-0.287388,0.099506
-0.292364,0.077601
-0.296102,0.055541
-0.298596,0.033370
-0.299844,0.011131
-0.299844,-0.011131
-0.298596,-0.033370
-0.296102,-0.055541
-0.292364,-0.077601
-0.287388,-0.099506
-0.281180,-0.121212
-0.273747,-0.142679
-0.265098,-0.163866
-0.255244,-0.184736
-0.244197,-0.205251
-0.231968,-0.225380
-0.218571,-0.245092
-0.204020,-0.264360
-0.188330,-0.283163
-0.171517,-0.301482
-0.153595,-0.319305
-0.134582,-0.336627
-0.114491,-0.353449
-0.093341,-0.369783
-0.071148,-0.385650
-0.047928,-0.401082
-0.023700,-0.416127
0.001515,-0.430849
0.027694,-0.445332
0.054806,-0.459684
0.082811,-0.474041
0.111656,-0.488572
0.141264,-0.503484
0.171524,-0.519029
0.202281,-0.535507
0.233305,-0.553271
0.264272,-0.572725
0.294720,-0.594313
0.324001,-0.618494
0.351235,-0.645694
0.375252,-0.676214
0.394568,-0.710094
0.407415,-0.746929
0.411879,-0.785644
0.406194,-0.824307
0.389196,-0.860090
0.360847,-0.889511
0.322615,-0.909031
0.277458,-0.915866
0.229287,-0.908702
0.182095,-0.887962
0.139120,-0.855530
0.102380,-0.814099
0.072641,-0.766491
0.049695,-0.715168
0.032742,-0.662014
0.020719,-0.608310
0.012534,-0.554832
0.007199,-0.501975
0.003888,-0.449877
0.001947,-0.398519
0.000886,-0.347793
0.000356,-0.297557
0.000121,-0.247667
0.000032,-0.197996
0.000006,-0.148446
0.000001,-0.098951
0.000000,-0.049474
0.000000,-0.000000
