0.000000,0.000000
-0.000000,0.049474
-0.000000,0.098948
-0.000003,0.148423
-0.000018,0.197903
-0.000066,0.247406
-0.000183,0.296970
-0.000426,0.346680
-0.000859,0.396687
-0.001545,0.447237
-0.002515,0.498705
-0.003729,0.551629
-0.005010,0.606744
-0.005958,0.665021
-0.005808,0.727707
-0.003216,0.796343
0.004097,0.872740
0.019897,0.958795
0.050279,1.055917
0.104732,1.163521
0.196731,1.275645
0.341338,1.374863
0.544355,1.426181
0.780831,1.384253
0.985545,1.229613
1.093299,1.003224
1.093470,0.777511
1.022612,0.598860
0.922001,0.475205
0.817162,0.395634
0.719387,0.346403
0.632107,0.316655
0.555328,0.298987
0.487859,0.288633
0.428263,0.282576
0.375207,0.278916
0.327567,0.276445
0.284433,0.274395
0.245083,0.272274
0.208947,0.269767
0.175577,0.266674
0.144623,0.262872
0.115807,0.258288
0.088914,0.252883
0.063771,0.246644
0.040246,0.239572
0.018232,0.231681
-0.002354,0.222993
-0.021575,0.213539
-0.039482,0.203351
-0.056113,0.192466
-0.071499,0.180924
-0.085661,0.168768
-0.098615,0.156041
-0.110375,0.142789
-0.120948,0.129060
-0.130340,0.114899
-0.138554,0.100358
-0.145594,0.085484
-0.151460,0.070328
-0.156153,0.054940
-0.159673,0.039372
-0.162019,0.023675
-0.163193,0.007900
-0.163193,-0.007900
-0.162019,-0.023675
-0.159673,-0.039372
-0.156153,-0.054940
-0.151460,-0.070328
-0.145594,-0.085484
-0.138554,-0.100358
-0.130340,-0.114899
-0.120948,-0.129060
-0.110375,-0.142789
-0.098615,-0.156041
-0.085661,-0.168768
-0.071499,-0.180924
-0.056113,-0.192466
-0.039482,-0.203351
-0.021575,-0.213539
-0.002354,-0.222993
0.018232,-0.231681
0.040246,-0.239572
0.063771,-0.246644
0.088914,-0.252883
0.115807,-0.258288
0.144623,-0.262872
0.175577,-0.266674
0.208947,-0.269767
0.245083,-0.272274
0.284433,-0.274395
0.327567,-0.276445
0.375207,-0.278916
0.428263,-0.282576
0.487859,-0.288633
0.555328,-0.298987
0.632107,-0.316655
0.719387,-0.346403
0.817162,-0.395634
0.922001,-0.475205
1.022612,-0.598860
1.093470,-0.777511
1.093299,-1.003224
0.985545,-1.229613
0.780831,-1.384253
0.544355,-1.426181
0.341338,-1.374863
0.196731,-1.275645
0.104732,-1.163521
0.050279,-1.055917
0.019897,-0.958795
0.004097,-0.872740
-0.003216,-0.796343
-0.005808,-0.727707
-0.005958,-0.665021
-0.005010,-0.606744
-0.003729,-0.551629
-0.002515,-0.498705
-0.001545,-0.447237
-0.000859,-0.396687
-0.000426,-0.346680
-0.000183,-0.296970
-0.000066,-0.247406
-0.000018,-0.197903
-0.000003,-0.148423
-0.000000,-0.098948
-0.000000,-0.049474
0.000000,-0.000000
