0.000000,4.000000
0.031746,1.155251
0.063492,0.379058
0.095238,0.183873
0.126984,0.151880
0.158730,0.165723
0.190476,0.192440
0.222222,0.222774
0.253968,0.254123
0.285714,0.285758
0.317460,0.317473
0.349206,0.349210
0.380952,0.380953
0.412698,0.412699
0.444444,0.444445
0.476190,0.476190
0.507937,0.507937
0.539683,0.539683
0.571429,0.571429
0.603175,0.603175
0.634921,0.634921
0.666667,0.666667
0.698413,0.698413
0.730159,0.730159
0.761905,0.761905
0.793651,0.793651
0.825397,0.825397
0.857143,0.857143
0.888889,0.888889
0.920635,0.920635
0.952381,0.952381
0.984127,0.984127
1.015873,1.015873
1.047619,1.047619
1.079365,1.079365
1.111111,1.111111
1.142857,1.142857
1.174603,1.174603
1.206349,1.206349
1.238095,1.238095
1.269841,1.269841
1.301587,1.301587
1.333333,1.333333
1.365079,1.365079
1.396825,1.396825
1.428571,1.428571
1.460317,1.460317
1.492063,1.492063
1.523810,1.523810
1.555556,1.555556
1.587302,1.587302
1.619048,1.619048
1.650794,1.650794
1.682540,1.682540
1.714286,1.714286
1.746032,1.746032
1.777778,1.777778
1.809524,1.809524
1.841270,1.841270
1.873016,1.873016
1.904762,1.904762
1.936508,1.936508
1.968254,1.968254
2.000000,2.000000
