0.000000,1.000000
0.000000,1.000000
0.000000,0.999999
0.000001,0.999999
0.000002,0.999997
0.000003,0.999995
0.000004,0.999993
0.000005,0.999991
0.000009,0.999982
0.000012,0.999976
0.000016,0.999969
0.000019,0.999963
0.000022,0.999957
0.000030,0.999943
0.000037,0.999929
0.000045,0.999916
0.000052,0.999902
0.000059,0.999889
0.000072,0.999868
0.000084,0.999847
0.000097,0.999826
0.000110,0.999806
0.000122,0.999787
0.000135,0.999767
0.000165,0.999722
0.000196,0.999679
0.000227,0.999638
0.000252,0.999605
0.000277,0.999573
0.000303,0.999541
0.000328,0.999511
0.000354,0.999481
0.000379,0.999451
0.000404,0.999422
0.000434,0.999389
0.000463,0.999357
0.000493,0.999324
0.000522,0.999292
0.000552,0.999261
0.000581,0.999230
0.000611,0.999199
0.000646,0.999162
0.000680,0.999126
0.000715,0.999091
0.000750,0.999055
0.000785,0.999020
0.000820,0.998984
0.000854,0.998949
0.000896,0.998907
0.000937,0.998865
0.000979,0.998823
0.001021,0.998781
0.001062,0.998739
0.001104,0.998698
0.001145,0.998656
0.001197,0.998604
0.001250,0.998552
0.001302,0.998500
0.001354,0.998447
0.001406,0.998395
0.001458,0.998343
0.001510,0.998291
0.001578,0.998223
0.001646,0.998155
0.001715,0.998087
0.001783,0.998019
0.001851,0.997950
0.001920,0.997882
0.001988,0.997814
0.002084,0.997718
0.002180,0.997622
0.002276,0.997526
0.002373,0.997430
0.002469,0.997334
0.002565,0.997238
0.002661,0.997142
0.002825,0.996979
0.002990,0.996815
0.003154,0.996651
0.003318,0.996487
0.003483,0.996323
0.003647,0.996160
0.004109,0.995699
0.004571,0.995240
0.005033,0.994780
0.005495,0.994321
0.005956,0.993861
0.006418,0.993402
0.007472,0.992356
0.008525,0.991311
0.009578,0.990268
0.010632,0.989225
0.011685,0.988183
0.019558,0.980432
0.027430,0.972743
0.035303,0.965113
0.043176,0.957543
0.051049,0.950033
0.075196,0.927363
0.099343,0.905233
0.123490,0.883632
0.147637,0.862546
0.171784,0.841964
0.233886,0.791257
0.295989,0.743603
0.358091,0.698819
0.420194,0.656733
0.482296,0.617181
0.544399,0.580011
0.635844,0.529315
0.727288,0.483050
0.818733,0.440829
0.910178,0.402299
1.001622,0.367136
1.093067,0.335047
1.184512,0.305762
1.317492,0.267682
1.450472,0.234345
1.583452,0.205160
1.716432,0.179609
1.849412,0.157241
1.982392,0.137658
2.115372,0.120514
2.264442,0.103821
2.413512,0.089440
2.562583,0.077052
2.711653,0.066379
2.860723,0.057184
3.009793,0.049263
3.158863,0.042440
3.334204,0.035613
3.509544,0.029885
3.684885,0.025078
3.860225,0.021044
4.035566,0.017659
4.210906,0.014818
4.386247,0.012435
4.598566,0.010056
4.810884,0.008132
5.000000,0.006731
